Country,Indicator,Gender,Age,Poverty_Rating,Residence,Maternal_Education,Year,Observation_Value
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 6 months old,Poor,Suburban,No education,2013-01-01,21.4
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 17 months old,Poor,Suburban,No education,2000-01-01,1.1
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 17 months old,Poor,Suburban,No education,2001-01-01,1.1
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 17 months old,Poor,Suburban,No education,2004-01-01,4.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 23 months old,Poor,Suburban,No education,2000-01-01,1.0
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 23 months old,Poor,Suburban,No education,2001-01-01,1.0
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 23 months old,Poor,Suburban,No education,2004-01-01,4.4
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 23 months old,Poor,Suburban,No education,2007-01-01,10.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 23 months old,Poor,Suburban,No education,2010-01-01,11.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 12 to 23 months old,Poor,Suburban,No education,2013-01-01,9.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 18 to 23 months old,Poor,Suburban,No education,2000-01-01,1.0
Indonesia,Weight-for-height >+2 SD (overweight), Male, 18 to 23 months old,Poor,Suburban,No education,2001-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 18 to 23 months old,Poor,Suburban,No education,2004-01-01,3.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 29 months old,Poor,Suburban,No education,2000-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 29 months old,Poor,Suburban,No education,2001-01-01,0.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 29 months old,Poor,Suburban,No education,2004-01-01,3.9
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 35 months old,Poor,Suburban,No education,2000-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 35 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 35 months old,Poor,Suburban,No education,2004-01-01,5.4
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 35 months old,Poor,Suburban,No education,2007-01-01,9.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 35 months old,Poor,Suburban,No education,2010-01-01,9.1
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 35 months old,Poor,Suburban,No education,2013-01-01,9.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 59 months old,Poor,Suburban,No education,2000-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 59 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 24 to 59 months old,Poor,Suburban,No education,2004-01-01,4.5
Indonesia,Weight-for-height >+2 SD (overweight), Male, 30 to 35 months old,Poor,Suburban,No education,2000-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Male, 30 to 35 months old,Poor,Suburban,No education,2001-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 30 to 35 months old,Poor,Suburban,No education,2004-01-01,8.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 41 months old,Poor,Suburban,No education,2000-01-01,1.1
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 41 months old,Poor,Suburban,No education,2001-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 41 months old,Poor,Suburban,No education,2004-01-01,5.1
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 47 months old,Poor,Suburban,No education,2000-01-01,1.0
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 47 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 47 months old,Poor,Suburban,No education,2004-01-01,4.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 47 months old,Poor,Suburban,No education,2007-01-01,9.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 47 months old,Poor,Suburban,No education,2010-01-01,10.1
Indonesia,Weight-for-height >+2 SD (overweight), Male, 36 to 47 months old,Poor,Suburban,No education,2013-01-01,10.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 42 to 47 months old,Poor,Suburban,No education,2000-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 42 to 47 months old,Poor,Suburban,No education,2001-01-01,0.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 42 to 47 months old,Poor,Suburban,No education,2004-01-01,3.3
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 53 months old,Poor,Suburban,No education,2000-01-01,0.5
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 53 months old,Poor,Suburban,No education,2001-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 53 months old,Poor,Suburban,No education,2004-01-01,3.1
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 59 months old,Poor,Suburban,No education,2000-01-01,0.5
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 59 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 59 months old,Poor,Suburban,No education,2004-01-01,3.5
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 59 months old,Poor,Suburban,No education,2007-01-01,9.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 59 months old,Poor,Suburban,No education,2010-01-01,10.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 48 to 59 months old,Poor,Suburban,No education,2013-01-01,11.2
Indonesia,Weight-for-height >+2 SD (overweight), Male, 54 to 59 months old,Poor,Suburban,No education,2000-01-01,0.4
Indonesia,Weight-for-height >+2 SD (overweight), Male, 54 to 59 months old,Poor,Suburban,No education,2001-01-01,0.5
Indonesia,Weight-for-height >+2 SD (overweight), Male, 54 to 59 months old,Poor,Suburban,No education,2004-01-01,4.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, 6 to 11 months old,Poor,Suburban,No education,2000-01-01,2.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 6 to 11 months old,Poor,Suburban,No education,2001-01-01,2.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 6 to 11 months old,Poor,Suburban,No education,2004-01-01,7.2
Indonesia,Weight-for-height >+2 SD (overweight), Male, 6 to 11 months old,Poor,Suburban,No education,2007-01-01,16.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, 6 to 11 months old,Poor,Suburban,No education,2010-01-01,16.6
Indonesia,Weight-for-height >+2 SD (overweight), Male, 6 to 11 months old,Poor,Suburban,No education,2013-01-01,16.0
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 5 years old,Poor,Suburban,No education,2000-01-01,1.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 5 years old,Poor,Suburban,No education,2001-01-01,1.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 5 years old,Poor,Suburban,No education,2004-01-01,5.5
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 5 years old,Poor,Suburban,No education,2007-01-01,11.3
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 5 years old,Poor,Suburban,No education,2010-01-01,11.7
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 5 years old,Poor,Suburban,No education,2013-01-01,11.8
Indonesia,Weight-for-height >+2 SD (overweight), Male, Under 5 years old,Poor,Suburban,No education,2018-01-01,8.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 12 months old,Poor,Suburban,No education,2000-01-01,2.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 12 months old,Poor,Suburban,No education,2001-01-01,3.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 12 months old,Poor,Suburban,No education,2004-01-01,11.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 24 months old,Poor,Suburban,No education,2000-01-01,2.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 24 months old,Poor,Suburban,No education,2001-01-01,2.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 24 months old,Poor,Suburban,No education,2004-01-01,7.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 6 months old,Poor,Suburban,No education,2000-01-01,4.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 6 months old,Poor,Suburban,No education,2001-01-01,4.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 6 months old,Poor,Suburban,No education,2004-01-01,14.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 6 months old,Poor,Suburban,No education,2007-01-01,20.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 6 months old,Poor,Suburban,No education,2010-01-01,21.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 6 months old,Poor,Suburban,No education,2013-01-01,21.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 6 months old,Poor,Suburban,No education,2018-01-01,13.6
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 17 months old,Poor,Suburban,No education,2000-01-01,1.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 17 months old,Poor,Suburban,No education,2001-01-01,1.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 17 months old,Poor,Suburban,No education,2004-01-01,5.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 23 months old,Poor,Suburban,No education,2000-01-01,1.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 23 months old,Poor,Suburban,No education,2001-01-01,1.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 23 months old,Poor,Suburban,No education,2004-01-01,4.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 23 months old,Poor,Suburban,No education,2007-01-01,11.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 23 months old,Poor,Suburban,No education,2010-01-01,12.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 23 months old,Poor,Suburban,No education,2013-01-01,12.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, 12 to 23 months old,Poor,Suburban,No education,2018-01-01,7.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, 18 to 23 months old,Poor,Suburban,No education,2000-01-01,1.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 18 to 23 months old,Poor,Suburban,No education,2001-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 18 to 23 months old,Poor,Suburban,No education,2004-01-01,3.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 29 months old,Poor,Suburban,No education,2000-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 29 months old,Poor,Suburban,No education,2001-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 29 months old,Poor,Suburban,No education,2004-01-01,3.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 35 months old,Poor,Suburban,No education,2000-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 35 months old,Poor,Suburban,No education,2001-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 35 months old,Poor,Suburban,No education,2004-01-01,3.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 35 months old,Poor,Suburban,No education,2007-01-01,9.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 35 months old,Poor,Suburban,No education,2010-01-01,10.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 35 months old,Poor,Suburban,No education,2013-01-01,9.6
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 35 months old,Poor,Suburban,No education,2018-01-01,7.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 59 months old,Poor,Suburban,No education,2000-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 59 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 24 to 59 months old,Poor,Suburban,No education,2004-01-01,4.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 30 to 35 months old,Poor,Suburban,No education,2000-01-01,0.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 30 to 35 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 30 to 35 months old,Poor,Suburban,No education,2004-01-01,5.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 41 months old,Poor,Suburban,No education,2000-01-01,1.0
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 41 months old,Poor,Suburban,No education,2001-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 41 months old,Poor,Suburban,No education,2004-01-01,4.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 47 months old,Poor,Suburban,No education,2000-01-01,0.8
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 47 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 47 months old,Poor,Suburban,No education,2004-01-01,4.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 47 months old,Poor,Suburban,No education,2007-01-01,9.8
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 47 months old,Poor,Suburban,No education,2010-01-01,10.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 47 months old,Poor,Suburban,No education,2013-01-01,10.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, 36 to 47 months old,Poor,Suburban,No education,2018-01-01,7.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 42 to 47 months old,Poor,Suburban,No education,2000-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 42 to 47 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 42 to 47 months old,Poor,Suburban,No education,2004-01-01,2.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 53 months old,Poor,Suburban,No education,2000-01-01,0.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 53 months old,Poor,Suburban,No education,2001-01-01,0.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 53 months old,Poor,Suburban,No education,2004-01-01,3.5
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 59 months old,Poor,Suburban,No education,2000-01-01,0.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 59 months old,Poor,Suburban,No education,2001-01-01,0.6
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 59 months old,Poor,Suburban,No education,2004-01-01,3.8
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 59 months old,Poor,Suburban,No education,2007-01-01,9.5
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 59 months old,Poor,Suburban,No education,2010-01-01,11.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 59 months old,Poor,Suburban,No education,2013-01-01,10.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, 48 to 59 months old,Poor,Suburban,No education,2018-01-01,7.6
Indonesia,Weight-for-height >+2 SD (overweight), Total, 54 to 59 months old,Poor,Suburban,No education,2000-01-01,0.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, 54 to 59 months old,Poor,Suburban,No education,2001-01-01,0.5
Indonesia,Weight-for-height >+2 SD (overweight), Total, 54 to 59 months old,Poor,Suburban,No education,2004-01-01,4.5
Indonesia,Weight-for-height >+2 SD (overweight), Total, 6 to 11 months old,Poor,Suburban,No education,2000-01-01,2.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, 6 to 11 months old,Poor,Suburban,No education,2001-01-01,2.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, 6 to 11 months old,Poor,Suburban,No education,2004-01-01,8.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, 6 to 11 months old,Poor,Suburban,No education,2007-01-01,15.7
Indonesia,Weight-for-height >+2 SD (overweight), Total, 6 to 11 months old,Poor,Suburban,No education,2010-01-01,17.8
Indonesia,Weight-for-height >+2 SD (overweight), Total, 6 to 11 months old,Poor,Suburban,No education,2013-01-01,15.6
Indonesia,Weight-for-height >+2 SD (overweight), Total, 6 to 11 months old,Poor,Suburban,No education,2018-01-01,8.2
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Rural,No education,2004-01-01,4.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Rural,No education,2007-01-01,11.1
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Rural,No education,2010-01-01,11.3
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Rural,No education,2013-01-01,11.5
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Rural,No education,2018-01-01,7.9
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Urban,No education,2004-01-01,6.5
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Urban,No education,2007-01-01,11.5
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Urban,No education,2010-01-01,13.4
Indonesia,Weight-for-height >+2 SD (overweight), Total, Under 5 years old,Poor,Urban,No education,2013-01-01,11.6
